data,date,time,alertDate,category,category_desc,matrix_id,rid
 אשדוד 266,29.07.2014,02:29:27,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,101
 שפלה 178,29.07.2014,02:29:27,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,101
 אשדוד 268,29.07.2014,02:29:27,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,101
 שפלה 169,29.07.2014,02:29:27,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,101
 שפלה 170,29.07.2014,02:29:27,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,101
 אשדוד 273,29.07.2014,02:29:27,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,101
 אשדוד 267,29.07.2014,02:29:27,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,101
 שפלה 173,29.07.2014,02:29:27,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,101
 שפלה 179,29.07.2014,02:29:27,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,101
 שפלה 174,29.07.2014,02:29:27,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,101
אשדוד 271,29.07.2014,02:29:27,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,102
 שפלה 175,29.07.2014,02:29:27,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,102
 אשדוד 268,29.07.2014,02:29:27,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,102
 אשדוד 266,29.07.2014,02:29:27,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,102
 שפלה 169,29.07.2014,02:29:27,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,102
 שפלה 178,29.07.2014,02:29:27,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,102
 שפלה 179,29.07.2014,02:29:27,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,102
 שפלה 170,29.07.2014,02:29:27,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,102
 אשדוד 273,29.07.2014,02:29:27,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,102
 אשדוד 267,29.07.2014,02:29:27,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,102
 שפלה 173,29.07.2014,02:29:27,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,102
 שפלה 174,29.07.2014,02:29:27,2014-07-29T02:29:00,1,ירי רקטות וטילים,1,102
שפלה 175,29.07.2014,02:29:35,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,103
 אשדוד 268,29.07.2014,02:29:35,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,103
 שפלה 169,29.07.2014,02:29:35,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,103
 שפלה 178,29.07.2014,02:29:35,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,103
 אשדוד 266,29.07.2014,02:29:35,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,103
 שפלה 170,29.07.2014,02:29:35,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,103
 אשדוד 273,29.07.2014,02:29:35,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,103
 אשדוד 267,29.07.2014,02:29:35,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,103
 שפלה 173,29.07.2014,02:29:35,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,103
 שפלה 179,29.07.2014,02:29:35,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,103
 שפלה 174,29.07.2014,02:29:35,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,103
שפלה 175,29.07.2014,02:29:42,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,104
 שפלה 169,29.07.2014,02:29:42,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,104
 שפלה 178,29.07.2014,02:29:42,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,104
 שפלה 179,29.07.2014,02:29:42,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,104
 שפלה 170,29.07.2014,02:29:42,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,104
 שפלה 173,29.07.2014,02:29:42,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,104
 שפלה 174,29.07.2014,02:29:42,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,104
דן 157,29.07.2014,02:30:17,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,105
 שפלה 175,29.07.2014,02:30:17,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,105
 דן 162,29.07.2014,02:30:17,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,105
 שפלה 182,29.07.2014,02:30:17,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,105
 שפלה 183,29.07.2014,02:30:17,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,105
 שפלה 178,29.07.2014,02:30:17,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,105
 שפלה 179,29.07.2014,02:30:17,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,105
 שפלה 170,29.07.2014,02:30:17,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,105
 שפלה 173,29.07.2014,02:30:17,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,105
 שפלה 174,29.07.2014,02:30:17,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,105
 שפלה 169,29.07.2014,02:30:17,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,105
דן 157,29.07.2014,02:30:18,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,106
 שפלה 175,29.07.2014,02:30:18,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,106
 דן 162,29.07.2014,02:30:18,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,106
 שפלה 182,29.07.2014,02:30:18,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,106
 שפלה 169,29.07.2014,02:30:18,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,106
 שפלה 178,29.07.2014,02:30:18,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,106
 שפלה 173,29.07.2014,02:30:18,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,106
 שפלה 174,29.07.2014,02:30:18,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,106
 שפלה 170,29.07.2014,02:30:18,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,106
 שפלה 179,29.07.2014,02:30:18,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,106
 שפלה 183,29.07.2014,02:30:18,2014-07-29T02:30:00,1,ירי רקטות וטילים,1,106
 דן 162,29.07.2014,02:30:40,2014-07-29T02:31:00,1,ירי רקטות וטילים,1,107
דן 157,29.07.2014,02:30:40,2014-07-29T02:31:00,1,ירי רקטות וטילים,1,107
 שפלה 182,29.07.2014,02:30:40,2014-07-29T02:31:00,1,ירי רקטות וטילים,1,107
 שפלה 183,29.07.2014,02:30:40,2014-07-29T02:31:00,1,ירי רקטות וטילים,1,107
אשקלון 246,29.07.2014,03:05:39,2014-07-29T03:06:00,1,ירי רקטות וטילים,1,108
עוטף עזה 218,29.07.2014,04:10:05,2014-07-29T04:10:00,1,ירי רקטות וטילים,1,109
עוטף עזה 220,29.07.2014,05:59:52,2014-07-29T06:00:00,1,ירי רקטות וטילים,1,110
עוטף עזה 217,29.07.2014,09:17:32,2014-07-29T09:18:00,1,ירי רקטות וטילים,1,111
עוטף עזה 217,29.07.2014,09:37:28,2014-07-29T09:37:00,1,ירי רקטות וטילים,1,112
אשקלון 246,29.07.2014,11:12:59,2014-07-29T11:13:00,1,ירי רקטות וטילים,1,113
 אשקלון 250,29.07.2014,11:12:59,2014-07-29T11:13:00,1,ירי רקטות וטילים,1,113
 עוטף עזה 219,29.07.2014,11:13:02,2014-07-29T11:13:00,1,ירי רקטות וטילים,1,114
 עוטף עזה 217,29.07.2014,11:13:02,2014-07-29T11:13:00,1,ירי רקטות וטילים,1,114
 עוטף עזה 218,29.07.2014,11:13:02,2014-07-29T11:13:00,1,ירי רקטות וטילים,1,114
אשקלון 246,29.07.2014,11:13:02,2014-07-29T11:13:00,1,ירי רקטות וטילים,1,114
 אשקלון 247,29.07.2014,11:13:02,2014-07-29T11:13:00,1,ירי רקטות וטילים,1,114
 אשקלון 250,29.07.2014,11:13:02,2014-07-29T11:13:00,1,ירי רקטות וטילים,1,114
 אשקלון 247,29.07.2014,11:13:19,2014-07-29T11:13:00,1,ירי רקטות וטילים,1,115
 אשקלון 250,29.07.2014,11:13:19,2014-07-29T11:13:00,1,ירי רקטות וטילים,1,115
אשקלון 246,29.07.2014,11:13:19,2014-07-29T11:13:00,1,ירי רקטות וטילים,1,115
אשקלון 247,29.07.2014,11:13:26,2014-07-29T11:13:00,1,ירי רקטות וטילים,1,116
עוטף עזה 237,29.07.2014,13:19:33,2014-07-29T13:20:00,1,ירי רקטות וטילים,1,117
עוטף עזה 237,29.07.2014,13:40:43,2014-07-29T13:41:00,1,ירי רקטות וטילים,1,118
עוטף עזה 217,29.07.2014,13:56:13,2014-07-29T13:56:00,1,ירי רקטות וטילים,1,119
עוטף עזה 217,29.07.2014,13:56:13,2014-07-29T13:56:00,1,ירי רקטות וטילים,1,120
עוטף עזה 217,29.07.2014,14:00:05,2014-07-29T14:00:00,1,ירי רקטות וטילים,1,121
עוטף עזה 220,29.07.2014,14:12:11,2014-07-29T14:12:00,1,ירי רקטות וטילים,1,122
עוטף עזה 218,29.07.2014,14:17:09,2014-07-29T14:17:00,1,ירי רקטות וטילים,1,123
עוטף עזה 221,29.07.2014,14:26:47,2014-07-29T14:27:00,1,ירי רקטות וטילים,1,124
עוטף עזה 217,29.07.2014,15:19:09,2014-07-29T15:19:00,1,ירי רקטות וטילים,1,125
אשקלון 255,29.07.2014,15:58:03,2014-07-29T15:58:00,1,ירי רקטות וטילים,1,126
 עוטף עזה 216,29.07.2014,15:58:24,2014-07-29T15:58:00,1,ירי רקטות וטילים,1,127
 אשקלון 255,29.07.2014,15:58:24,2014-07-29T15:58:00,1,ירי רקטות וטילים,1,127
אשקלון 254,29.07.2014,15:58:24,2014-07-29T15:58:00,1,ירי רקטות וטילים,1,127
 עוטף עזה 216,29.07.2014,15:58:31,2014-07-29T15:59:00,1,ירי רקטות וטילים,1,128
אשקלון 254,29.07.2014,15:58:31,2014-07-29T15:59:00,1,ירי רקטות וטילים,1,128
 עוטף עזה 216,29.07.2014,15:58:31,2014-07-29T15:59:00,1,ירי רקטות וטילים,1,129
אשקלון 254,29.07.2014,15:58:31,2014-07-29T15:59:00,1,ירי רקטות וטילים,1,129
 עוטף עזה 225,29.07.2014,15:58:31,2014-07-29T15:59:00,1,ירי רקטות וטילים,1,129
 עוטף עזה 225,29.07.2014,15:58:41,2014-07-29T15:59:00,1,ירי רקטות וטילים,1,130
אשקלון 254,29.07.2014,15:58:41,2014-07-29T15:59:00,1,ירי רקטות וטילים,1,130
אשקלון 254,29.07.2014,15:58:48,2014-07-29T15:59:00,1,ירי רקטות וטילים,1,131
עוטף עזה 217,29.07.2014,16:06:58,2014-07-29T16:07:00,1,ירי רקטות וטילים,1,132
 אשקלון 245,29.07.2014,16:25:49,2014-07-29T16:26:00,1,ירי רקטות וטילים,1,133
 עוטף עזה 231,29.07.2014,16:25:49,2014-07-29T16:26:00,1,ירי רקטות וטילים,1,133
עוטף עזה 232,29.07.2014,16:25:49,2014-07-29T16:26:00,1,ירי רקטות וטילים,1,133
אשקלון 245,29.07.2014,16:26:06,2014-07-29T16:26:00,1,ירי רקטות וטילים,1,134
עוטף עזה 237,29.07.2014,17:10:58,2014-07-29T17:11:00,1,ירי רקטות וטילים,1,135
עוטף עזה 237,29.07.2014,17:11:01,2014-07-29T17:11:00,1,ירי רקטות וטילים,1,136
 עוטף עזה 236,29.07.2014,17:11:01,2014-07-29T17:11:00,1,ירי רקטות וטילים,1,136
עוטף עזה 236,29.07.2014,17:11:15,2014-07-29T17:11:00,1,ירי רקטות וטילים,1,137
עוטף עזה 224,29.07.2014,19:04:47,2014-07-29T19:05:00,1,ירי רקטות וטילים,1,138
עוטף עזה 217,29.07.2014,19:30:27,2014-07-29T19:30:00,1,ירי רקטות וטילים,1,139
עוטף עזה 217,29.07.2014,19:31:25,2014-07-29T19:31:00,1,ירי רקטות וטילים,1,140
עוטף עזה 217,29.07.2014,19:36:10,2014-07-29T19:36:00,1,ירי רקטות וטילים,1,141
עוטף עזה 217,29.07.2014,19:36:32,2014-07-29T19:37:00,1,ירי רקטות וטילים,1,142
עוטף עזה 217,29.07.2014,19:40:15,2014-07-29T19:40:00,1,ירי רקטות וטילים,1,143
בית שמש 191,29.07.2014,20:21:04,2014-07-29T20:21:00,1,ירי רקטות וטילים,1,144
 בית שמש 189,29.07.2014,20:21:31,2014-07-29T20:22:00,1,ירי רקטות וטילים,1,145
בית שמש 191,29.07.2014,20:21:31,2014-07-29T20:22:00,1,ירי רקטות וטילים,1,145
יהודה 188,29.07.2014,20:22:03,2014-07-29T20:22:00,1,ירי רקטות וטילים,1,146
 בית שמש 188,29.07.2014,20:22:03,2014-07-29T20:22:00,1,ירי רקטות וטילים,1,146
 בית שמש 189,29.07.2014,20:22:03,2014-07-29T20:22:00,1,ירי רקטות וטילים,1,146
 בית שמש 191,29.07.2014,20:22:03,2014-07-29T20:22:00,1,ירי רקטות וטילים,1,146
 יהודה 206,29.07.2014,20:22:03,2014-07-29T20:22:00,1,ירי רקטות וטילים,1,146
 בית שמש 189,29.07.2014,20:22:31,2014-07-29T20:23:00,1,ירי רקטות וטילים,1,147
 יהודה 206,29.07.2014,20:22:31,2014-07-29T20:23:00,1,ירי רקטות וטילים,1,147
 בית שמש 188,29.07.2014,20:22:31,2014-07-29T20:23:00,1,ירי רקטות וטילים,1,147
יהודה 188,29.07.2014,20:22:31,2014-07-29T20:23:00,1,ירי רקטות וטילים,1,147
 יהודה 206,29.07.2014,20:22:59,2014-07-29T20:23:00,1,ירי רקטות וטילים,1,148
 בית שמש 188,29.07.2014,20:22:59,2014-07-29T20:23:00,1,ירי רקטות וטילים,1,148
יהודה 188,29.07.2014,20:22:59,2014-07-29T20:23:00,1,ירי רקטות וטילים,1,148
פזורה 31,29.07.2014,21:26:36,2014-07-29T21:27:00,1,ירי רקטות וטילים,1,149
פזורה 31,29.07.2014,21:26:43,2014-07-29T21:27:00,1,ירי רקטות וטילים,1,150
 פזורה 25,29.07.2014,21:26:43,2014-07-29T21:27:00,1,ירי רקטות וטילים,1,150
 פזורה 25,29.07.2014,21:26:46,2014-07-29T21:27:00,1,ירי רקטות וטילים,1,151
 פזורה 31,29.07.2014,21:26:46,2014-07-29T21:27:00,1,ירי רקטות וטילים,1,151
 באר שבע 289,29.07.2014,21:26:46,2014-07-29T21:27:00,1,ירי רקטות וטילים,1,151
 באר שבע 286,29.07.2014,21:26:46,2014-07-29T21:27:00,1,ירי רקטות וטילים,1,151
באר שבע 292,29.07.2014,21:26:46,2014-07-29T21:27:00,1,ירי רקטות וטילים,1,151
 נגב 296,29.07.2014,21:26:46,2014-07-29T21:27:00,1,ירי רקטות וטילים,1,151
 באר שבע 286,29.07.2014,21:26:53,2014-07-29T21:27:00,1,ירי רקטות וטילים,1,152
 באר שבע 289,29.07.2014,21:26:53,2014-07-29T21:27:00,1,ירי רקטות וטילים,1,152
באר שבע 292,29.07.2014,21:26:53,2014-07-29T21:27:00,1,ירי רקטות וטילים,1,152
 פזורה 25,29.07.2014,21:26:53,2014-07-29T21:27:00,1,ירי רקטות וטילים,1,152
 נגב 296,29.07.2014,21:26:53,2014-07-29T21:27:00,1,ירי רקטות וטילים,1,152
 נגב 297,29.07.2014,21:26:53,2014-07-29T21:27:00,1,ירי רקטות וטילים,1,152
 פזורה 31,29.07.2014,21:26:53,2014-07-29T21:27:00,1,ירי רקטות וטילים,1,152
 נגב 297,29.07.2014,21:26:53,2014-07-29T21:27:00,1,ירי רקטות וטילים,1,153
 נגב 296,29.07.2014,21:26:53,2014-07-29T21:27:00,1,ירי רקטות וטילים,1,153
 פזורה 25,29.07.2014,21:26:53,2014-07-29T21:27:00,1,ירי רקטות וטילים,1,153
 פזורה 31,29.07.2014,21:26:53,2014-07-29T21:27:00,1,ירי רקטות וטילים,1,153
 באר שבע 289,29.07.2014,21:26:53,2014-07-29T21:27:00,1,ירי רקטות וטילים,1,153
 באר שבע 286,29.07.2014,21:26:53,2014-07-29T21:27:00,1,ירי רקטות וטילים,1,153
באר שבע 292,29.07.2014,21:26:53,2014-07-29T21:27:00,1,ירי רקטות וטילים,1,153
באר שבע 292,29.07.2014,21:26:57,2014-07-29T21:27:00,1,ירי רקטות וטילים,1,154
 באר שבע 286,29.07.2014,21:26:57,2014-07-29T21:27:00,1,ירי רקטות וטילים,1,154
 באר שבע 289,29.07.2014,21:26:57,2014-07-29T21:27:00,1,ירי רקטות וטילים,1,154
 פזורה 31,29.07.2014,21:26:57,2014-07-29T21:27:00,1,ירי רקטות וטילים,1,154
 נגב 296,29.07.2014,21:26:57,2014-07-29T21:27:00,1,ירי רקטות וטילים,1,154
 פזורה 25,29.07.2014,21:26:57,2014-07-29T21:27:00,1,ירי רקטות וטילים,1,154
 פזורה לקיה,29.07.2014,21:26:57,2014-07-29T21:27:00,1,ירי רקטות וטילים,1,154
 נגב 297,29.07.2014,21:26:57,2014-07-29T21:27:00,1,ירי רקטות וטילים,1,154
 נגב 296,29.07.2014,21:27:09,2014-07-29T21:27:00,1,ירי רקטות וטילים,1,155
באר שבע 292,29.07.2014,21:27:09,2014-07-29T21:27:00,1,ירי רקטות וטילים,1,155
 באר שבע 286,29.07.2014,21:27:09,2014-07-29T21:27:00,1,ירי רקטות וטילים,1,155
 באר שבע 289,29.07.2014,21:27:09,2014-07-29T21:27:00,1,ירי רקטות וטילים,1,155
 נגב 297,29.07.2014,21:27:09,2014-07-29T21:27:00,1,ירי רקטות וטילים,1,155
 פזורה 25,29.07.2014,21:27:09,2014-07-29T21:27:00,1,ירי רקטות וטילים,1,155
 פזורה לקיה,29.07.2014,21:27:09,2014-07-29T21:27:00,1,ירי רקטות וטילים,1,155
 פזורה 31,29.07.2014,21:27:09,2014-07-29T21:27:00,1,ירי רקטות וטילים,1,155
 באר שבע 291,29.07.2014,21:27:09,2014-07-29T21:27:00,1,ירי רקטות וטילים,1,155
באר שבע 292,29.07.2014,21:27:24,2014-07-29T21:27:00,1,ירי רקטות וטילים,1,156
 באר שבע 286,29.07.2014,21:27:24,2014-07-29T21:27:00,1,ירי רקטות וטילים,1,156
 באר שבע 289,29.07.2014,21:27:24,2014-07-29T21:27:00,1,ירי רקטות וטילים,1,156
 פזורה 31,29.07.2014,21:27:24,2014-07-29T21:27:00,1,ירי רקטות וטילים,1,156
 פזורה לקיה,29.07.2014,21:27:24,2014-07-29T21:27:00,1,ירי רקטות וטילים,1,156
 פזורה לקיה,29.07.2014,21:27:24,2014-07-29T21:27:00,1,ירי רקטות וטילים,1,156
 באר שבע 291,29.07.2014,21:27:24,2014-07-29T21:27:00,1,ירי רקטות וטילים,1,156
 נגב 296,29.07.2014,21:27:24,2014-07-29T21:27:00,1,ירי רקטות וטילים,1,156
 נגב 297,29.07.2014,21:27:24,2014-07-29T21:27:00,1,ירי רקטות וטילים,1,156
 פזורה 25,29.07.2014,21:27:24,2014-07-29T21:27:00,1,ירי רקטות וטילים,1,156
 באר שבע 289,29.07.2014,21:27:27,2014-07-29T21:27:00,1,ירי רקטות וטילים,1,157
 באר שבע 286,29.07.2014,21:27:27,2014-07-29T21:27:00,1,ירי רקטות וטילים,1,157
 פזורה 25,29.07.2014,21:27:27,2014-07-29T21:27:00,1,ירי רקטות וטילים,1,157
באר שבע 292,29.07.2014,21:27:27,2014-07-29T21:27:00,1,ירי רקטות וטילים,1,157
 פזורה לקיה,29.07.2014,21:27:27,2014-07-29T21:27:00,1,ירי רקטות וטילים,1,157
 נגב 302,29.07.2014,21:27:27,2014-07-29T21:27:00,1,ירי רקטות וטילים,1,157
 פזורה לקיה,29.07.2014,21:27:27,2014-07-29T21:27:00,1,ירי רקטות וטילים,1,157
 נגב 297,29.07.2014,21:27:27,2014-07-29T21:27:00,1,ירי רקטות וטילים,1,157
 פזורה 31,29.07.2014,21:27:27,2014-07-29T21:27:00,1,ירי רקטות וטילים,1,157
 נגב 296,29.07.2014,21:27:27,2014-07-29T21:27:00,1,ירי רקטות וטילים,1,157
 באר שבע 291,29.07.2014,21:27:27,2014-07-29T21:27:00,1,ירי רקטות וטילים,1,157
 נגב 302,29.07.2014,21:27:34,2014-07-29T21:28:00,1,ירי רקטות וטילים,1,158
 באר שבע 286,29.07.2014,21:27:34,2014-07-29T21:28:00,1,ירי רקטות וטילים,1,158
 פזורה 25,29.07.2014,21:27:34,2014-07-29T21:28:00,1,ירי רקטות וטילים,1,158
באר שבע 292,29.07.2014,21:27:34,2014-07-29T21:28:00,1,ירי רקטות וטילים,1,158
 פזורה לקיה,29.07.2014,21:27:34,2014-07-29T21:28:00,1,ירי רקטות וטילים,1,158
 באר שבע 291,29.07.2014,21:27:34,2014-07-29T21:28:00,1,ירי רקטות וטילים,1,158
 נגב 296,29.07.2014,21:27:34,2014-07-29T21:28:00,1,ירי רקטות וטילים,1,158
 נגב 297,29.07.2014,21:27:34,2014-07-29T21:28:00,1,ירי רקטות וטילים,1,158
 פזורה לקיה,29.07.2014,21:27:34,2014-07-29T21:28:00,1,ירי רקטות וטילים,1,158
באר שבע 292,29.07.2014,21:27:40,2014-07-29T21:28:00,1,ירי רקטות וטילים,1,159
 באר שבע 286,29.07.2014,21:27:40,2014-07-29T21:28:00,1,ירי רקטות וטילים,1,159
 פזורה לקיה,29.07.2014,21:27:40,2014-07-29T21:28:00,1,ירי רקטות וטילים,1,159
