time,cities,threat,id,description
2021-05-13 17:29:00,אשקלון,1,10296,ירי רקטות וטילים
2021-05-13 17:29:00,אזור תעשייה הדרומי אשקלון,1,10297,ירי רקטות וטילים
2021-05-13 17:29:00,מבקיעים,1,10298,ירי רקטות וטילים
2021-05-13 17:40:00,נחל עוז,1,10299,ירי רקטות וטילים
2021-05-13 17:44:00, איבים,1,10300,ירי רקטות וטילים
2021-05-13 17:44:00,שדרות,1,10300,ירי רקטות וטילים
2021-05-13 17:47:00,יכיני,1,10301,ירי רקטות וטילים
2021-05-13 17:47:00,ניר משה,1,10302,ירי רקטות וטילים
2021-05-13 17:47:00,שבי דרום,1,10303,ירי רקטות וטילים
2021-05-13 17:47:00,מפלסים,1,10304,ירי רקטות וטילים
2021-05-13 17:47:00,מטווח ניר עם,1,10305,ירי רקטות וטילים
2021-05-13 17:47:00,זמרת ושובה,1,10306,ירי רקטות וטילים
2021-05-13 17:47:00,כפר עזה,1,10307,ירי רקטות וטילים
2021-05-13 17:47:00,סעד,1,10308,ירי רקטות וטילים
2021-05-13 17:47:00,עלומים,1,10309,ירי רקטות וטילים
2021-05-13 17:47:00,זרועה,1,10310,ירי רקטות וטילים
2021-05-13 17:47:00,תקומה,1,10311,ירי רקטות וטילים
2021-05-13 17:47:00,ניר עקיבא,1,10312,ירי רקטות וטילים
2021-05-13 17:47:00, מכללת ספיר,1,10313,ירי רקטות וטילים
2021-05-13 17:47:00,גבים,1,10313,ירי רקטות וטילים
2021-05-13 17:47:00,יושיביה,1,10314,ירי רקטות וטילים
2021-05-13 17:49:00,עין השלושה,1,10315,ירי רקטות וטילים
2021-05-13 17:49:00,כיסופים,1,10316,ירי רקטות וטילים
2021-05-13 17:49:00,ניר עוז,1,10317,ירי רקטות וטילים
2021-05-13 17:49:00,נירים,1,10318,ירי רקטות וטילים
2021-05-13 17:57:00,לקיה והפזורה,1,10319,ירי רקטות וטילים
2021-05-13 17:57:00,להבים,1,10320,ירי רקטות וטילים
2021-05-13 17:57:00,אזור תעשייה עידן הנגב,1,10321,ירי רקטות וטילים
2021-05-13 17:57:00,רהט והפזורה,1,10322,ירי רקטות וטילים
2021-05-13 17:58:00,זיקים,1,10323,ירי רקטות וטילים
2021-05-13 17:58:00,יד מרדכי,1,10324,ירי רקטות וטילים
2021-05-13 17:58:00,נתיב העשרה,1,10325,ירי רקטות וטילים
2021-05-13 17:58:00,מבקיעים,1,10326,ירי רקטות וטילים
2021-05-13 17:58:00,אשקלון,1,10327,ירי רקטות וטילים
2021-05-13 17:58:00,אזור תעשייה הדרומי אשקלון,1,10328,ירי רקטות וטילים
2021-05-13 17:58:00,כרמיה,1,10329,ירי רקטות וטילים
2021-05-13 17:59:00,יכיני,1,10330,ירי רקטות וטילים
2021-05-13 17:59:00,מפלסים,1,10331,ירי רקטות וטילים
2021-05-13 17:59:00,ניר עם,1,10332,ירי רקטות וטילים
2021-05-13 18:00:00,כפר עזה,1,10333,ירי רקטות וטילים
2021-05-13 18:00:00,מטווח ניר עם,1,10334,ירי רקטות וטילים
2021-05-13 18:00:00, מכללת ספיר,1,10335,ירי רקטות וטילים
2021-05-13 18:00:00,גבים,1,10335,ירי רקטות וטילים
2021-05-13 18:00:00,מפלסים,1,10336,ירי רקטות וטילים
2021-05-13 18:01:00,יכיני,1,10337,ירי רקטות וטילים
2021-05-13 18:01:00,כפר עזה,1,10338,ירי רקטות וטילים
2021-05-13 18:01:00,מטווח ניר עם,1,10339,ירי רקטות וטילים
2021-05-13 18:01:00,ניר עם,1,10340,ירי רקטות וטילים
2021-05-13 18:01:00,שדרות,1,10341,ירי רקטות וטילים
2021-05-13 18:01:00, איבים,1,10341,ירי רקטות וטילים
2021-05-13 18:01:00,גבים,1,10342,ירי רקטות וטילים
2021-05-13 18:01:00, מכללת ספיר,1,10342,ירי רקטות וטילים
2021-05-13 18:02:00,ארז,1,10343,ירי רקטות וטילים
2021-05-13 18:02:00,נתיב העשרה,1,10344,ירי רקטות וטילים
2021-05-13 18:02:00,יד מרדכי,1,10345,ירי רקטות וטילים
2021-05-13 18:02:00,כרמיה,1,10346,ירי רקטות וטילים
2021-05-13 18:02:00,ניר משה,1,10347,ירי רקטות וטילים
2021-05-13 18:02:00,אשקלון,1,10348,ירי רקטות וטילים
2021-05-13 18:02:00,אזור תעשייה הדרומי אשקלון,1,10349,ירי רקטות וטילים
2021-05-13 18:02:00,מבקיעים,1,10350,ירי רקטות וטילים
2021-05-13 18:02:00,לקיה והפזורה,1,10351,ירי רקטות וטילים
2021-05-13 18:02:00,עומר,1,10352,ירי רקטות וטילים
2021-05-13 18:02:00,תל שבע,1,10353,ירי רקטות וטילים
2021-05-13 18:02:00,אום בטין והפזורה,1,10354,ירי רקטות וטילים
2021-05-13 18:02:00,שגב שלום והפזורה,1,10355,ירי רקטות וטילים
2021-05-13 18:03:00,באר שבע - מזרח,1,10356,ירי רקטות וטילים
2021-05-13 18:03:00,באר שבע - צפון,1,10357,ירי רקטות וטילים
2021-05-13 18:03:00,ואדי אל נעם,1,10358,ירי רקטות וטילים
2021-05-13 18:03:00,באר שבע - מערב,1,10359,ירי רקטות וטילים
2021-05-13 18:15:00,ניר יצחק,1,10360,ירי רקטות וטילים
2021-05-13 18:15:00,צוחר ואוהד,1,10361,ירי רקטות וטילים
2021-05-13 18:15:00,מבטחים עמיעוז ישע,1,10362,ירי רקטות וטילים
2021-05-13 18:15:00,שדה ניצן,1,10363,ירי רקטות וטילים
2021-05-13 18:25:00,באר שבע - דרום,1,10364,ירי רקטות וטילים
2021-05-13 18:25:00,באר שבע - מערב,1,10365,ירי רקטות וטילים
2021-05-13 18:25:00,באר שבע - צפון,1,10366,ירי רקטות וטילים
2021-05-13 18:43:00,נבטים,1,10367,ירי רקטות וטילים
2021-05-13 18:43:00,אבו-תלול והפזורה,1,10368,ירי רקטות וטילים
2021-05-13 18:43:00, אל-סייד והפזורה,1,10369,ירי רקטות וטילים
2021-05-13 18:43:00,מולדה,1,10369,ירי רקטות וטילים
2021-05-13 18:43:00,עומר,1,10370,ירי רקטות וטילים
2021-05-13 18:43:00,תל שבע,1,10371,ירי רקטות וטילים
2021-05-13 18:43:00,אום בטין והפזורה,1,10372,ירי רקטות וטילים
2021-05-13 18:44:00,באר שבע - מזרח,1,10373,ירי רקטות וטילים
2021-05-13 18:44:00,באר שבע - צפון,1,10374,ירי רקטות וטילים
2021-05-13 18:44:00,באר שבע - דרום,1,10375,ירי רקטות וטילים
2021-05-13 18:44:00,באר שבע - מערב,1,10376,ירי רקטות וטילים
2021-05-13 18:44:00,שגב שלום והפזורה,1,10377,ירי רקטות וטילים
2021-05-13 18:44:00,לקיה והפזורה,1,10378,ירי רקטות וטילים
2021-05-13 18:45:00,באר שבע - מזרח,1,10379,ירי רקטות וטילים
2021-05-13 18:49:00,שגב שלום והפזורה,1,10380,ירי רקטות וטילים
2021-05-13 18:49:00,עומר,1,10381,ירי רקטות וטילים
2021-05-13 18:49:00,חצרים,1,10382,ירי רקטות וטילים
2021-05-13 18:49:00,באר שבע - מזרח,1,10383,ירי רקטות וטילים
2021-05-13 18:49:00,באר שבע - דרום,1,10384,ירי רקטות וטילים
2021-05-13 18:49:00,באר שבע - מערב,1,10385,ירי רקטות וטילים
2021-05-13 18:50:00,סופה,1,10386,ירי רקטות וטילים
2021-05-13 18:58:00,ניר יצחק,1,10387,ירי רקטות וטילים
2021-05-13 18:58:00,סופה,1,10388,ירי רקטות וטילים
2021-05-13 18:58:00,פרי גן,1,10389,ירי רקטות וטילים
2021-05-13 19:08:00,כפר עזה,1,10390,ירי רקטות וטילים
2021-05-13 19:40:00,שדה ניצן,1,10391,ירי רקטות וטילים
2021-05-13 19:40:00,תלמי אליהו,1,10392,ירי רקטות וטילים
2021-05-13 19:40:00,גבולות,1,10393,ירי רקטות וטילים
2021-05-13 19:40:00,מבטחים עמיעוז ישע,1,10394,ירי רקטות וטילים
2021-05-13 19:40:00,צוחר ואוהד,1,10395,ירי רקטות וטילים
2021-05-13 19:56:00,בטחה,1,10396,ירי רקטות וטילים
2021-05-13 19:56:00,ברוש,1,10397,ירי רקטות וטילים
2021-05-13 19:56:00,מעגלים גבעולים מלילות,1,10398,ירי רקטות וטילים
2021-05-13 19:56:00,שיבולים,1,10399,ירי רקטות וטילים
2021-05-13 19:56:00,תאשור,1,10400,ירי רקטות וטילים
2021-05-13 19:56:00,תדהר,1,10401,ירי רקטות וטילים
2021-05-13 19:56:00,פטיש,1,10402,ירי רקטות וטילים
2021-05-13 19:56:00,אופקים,1,10403,ירי רקטות וטילים
2021-05-13 19:56:00,גילת,1,10404,ירי רקטות וטילים
2021-05-13 20:11:00,אופקים,1,10405,ירי רקטות וטילים
2021-05-13 20:13:00,נתיב העשרה,1,10406,ירי רקטות וטילים
2021-05-13 20:18:00,נחל עוז,1,10407,ירי רקטות וטילים
2021-05-13 20:26:00,בטחה,1,10408,ירי רקטות וטילים
2021-05-13 20:26:00,אופקים,1,10409,ירי רקטות וטילים
2021-05-13 20:26:00,מסלול,1,10410,ירי רקטות וטילים
2021-05-13 20:26:00,פדויים,1,10411,ירי רקטות וטילים
2021-05-13 20:26:00,רנן,1,10412,ירי רקטות וטילים
2021-05-13 20:26:00,פטיש,1,10413,ירי רקטות וטילים
2021-05-13 20:26:00,קרית חינוך מרחבים,1,10414,ירי רקטות וטילים
2021-05-13 21:01:00,בית שקמה,1,10415,ירי רקטות וטילים
2021-05-13 21:01:00,אזור תעשייה הדרומי אשקלון,1,10416,ירי רקטות וטילים
2021-05-13 21:01:00,גברעם,1,10417,ירי רקטות וטילים
2021-05-13 21:01:00,גיאה,1,10418,ירי רקטות וטילים
2021-05-13 21:01:00,יד מרדכי,1,10419,ירי רקטות וטילים
2021-05-13 21:01:00,מבקיעים,1,10420,ירי רקטות וטילים
2021-05-13 21:01:00,תלמי יפה,1,10421,ירי רקטות וטילים
2021-05-13 21:01:00,כרמיה,1,10422,ירי רקטות וטילים
2021-05-13 21:01:00,נתיב העשרה,1,10423,ירי רקטות וטילים
2021-05-13 21:05:00,זיקים,1,10424,ירי רקטות וטילים
2021-05-13 21:05:00,אזור תעשייה הדרומי אשקלון,1,10425,ירי רקטות וטילים
2021-05-13 21:05:00,כרמיה,1,10426,ירי רקטות וטילים
2021-05-13 21:05:00,מבקיעים,1,10427,ירי רקטות וטילים
2021-05-13 21:05:00,נתיב העשרה,1,10428,ירי רקטות וטילים
2021-05-13 21:05:00,יד מרדכי,1,10429,ירי רקטות וטילים
2021-05-13 21:05:00,אשקלון,1,10430,ירי רקטות וטילים
2021-05-13 21:05:00,אשדוד - אזור תעשייה צפוני ונ,1,10431,ירי רקטות וטילים
2021-05-13 21:26:00,יכיני,1,10432,ירי רקטות וטילים
2021-05-13 21:34:00,אשקלון,1,10433,ירי רקטות וטילים
2021-05-13 21:35:00,אזור תעשייה הדרומי אשקלון,1,10434,ירי רקטות וטילים
2021-05-13 22:01:00,אשדוד - א,1,10435,ירי רקטות וטילים
2021-05-13 22:01:00,אשדוד - אזור תעשייה צפוני ונ,1,10436,ירי רקטות וטילים
2021-05-13 22:01:00,מרינה,1,10437,ירי רקטות וטילים
2021-05-13 22:01:00,אשדוד - יא,1,10437,ירי רקטות וטילים
2021-05-13 22:01:00,אשקלון,1,10438,ירי רקטות וטילים
2021-05-13 22:01:00,אזור תעשייה הדרומי אשקלון,1,10439,ירי רקטות וטילים
2021-05-13 22:01:00,זיקים,1,10440,ירי רקטות וטילים
2021-05-13 22:01:00,בית שקמה,1,10441,ירי רקטות וטילים
2021-05-13 22:01:00,בת הדר,1,10442,ירי רקטות וטילים
2021-05-13 22:01:00,גיאה,1,10443,ירי רקטות וטילים
2021-05-13 22:01:00,מבקיעים,1,10444,ירי רקטות וטילים
2021-05-13 22:01:00,אשדוד - ג,1,10445,ירי רקטות וטילים
2021-05-13 22:01:00,אשדוד - ח,1,10446,ירי רקטות וטילים
2021-05-13 22:01:00,באר גנים,1,10447,ירי רקטות וטילים
2021-05-13 22:01:00,ניצן,1,10448,ירי רקטות וטילים
2021-05-13 22:01:00,כרמיה,1,10449,ירי רקטות וטילים
2021-05-13 22:01:00,נתיב העשרה,1,10450,ירי רקטות וטילים
2021-05-13 22:01:00,אזור תעשייה צפוני אשקלון,1,10451,ירי רקטות וטילים
2021-05-13 22:01:00,ברכיה,1,10452,ירי רקטות וטילים
2021-05-13 22:01:00,כפר סילבר,1,10453,ירי רקטות וטילים
2021-05-13 22:01:00,בני דרום,1,10454,ירי רקטות וטילים
2021-05-13 22:01:00,ניר גלים,1,10455,ירי רקטות וטילים
2021-05-13 22:01:00,אזור תעשייה עד הלום,1,10456,ירי רקטות וטילים
2021-05-13 22:01:00,אשדוד - א,1,10457,ירי רקטות וטילים
2021-05-13 22:01:00,אשדוד - אזור תעשייה צפוני ונ,1,10458,ירי רקטות וטילים
2021-05-13 22:01:00,אשדוד - יא,1,10459,ירי רקטות וטילים
2021-05-13 22:01:00,מרינה,1,10459,ירי רקטות וטילים
2021-05-13 22:01:00,שדה עוזיהו,1,10460,ירי רקטות וטילים
2021-05-13 22:01:00,שתולים,1,10461,ירי רקטות וטילים
2021-05-13 22:02:00,אשקלון,1,10462,ירי רקטות וטילים
2021-05-13 22:02:00,בת הדר,1,10463,ירי רקטות וטילים
2021-05-13 22:02:00,מבקיעים,1,10464,ירי רקטות וטילים
2021-05-13 22:02:00,אזור תעשייה צפוני אשקלון,1,10465,ירי רקטות וטילים
2021-05-13 22:02:00,אזור תעשייה הדרומי אשקלון,1,10466,ירי רקטות וטילים
2021-05-13 22:03:00,אשדוד - א,1,10467,ירי רקטות וטילים
2021-05-13 22:03:00,אשדוד - ג,1,10468,ירי רקטות וטילים
2021-05-13 22:03:00,אשדוד - אזור תעשייה צפוני ונ,1,10469,ירי רקטות וטילים
2021-05-13 22:03:00,ניר גלים,1,10470,ירי רקטות וטילים
2021-05-13 22:03:00,אזור תעשייה עד הלום,1,10471,ירי רקטות וטילים
2021-05-13 22:03:00,אשדוד - ח,1,10472,ירי רקטות וטילים
2021-05-13 22:03:00,מרינה,1,10473,ירי רקטות וטילים
2021-05-13 22:03:00,אשדוד - יא,1,10473,ירי רקטות וטילים
2021-05-13 22:03:00,בית עזרא,1,10474,ירי רקטות וטילים
2021-05-13 22:03:00,ניצן,1,10475,ירי רקטות וטילים
2021-05-13 22:06:00,אשדוד - א,1,10476,ירי רקטות וטילים
2021-05-13 22:06:00,אשדוד - אזור תעשייה צפוני ונ,1,10477,ירי רקטות וטילים
2021-05-13 22:06:00,אשדוד - ג,1,10478,ירי רקטות וטילים
2021-05-13 22:06:00,אשדוד - ח,1,10479,ירי רקטות וטילים
2021-05-13 22:06:00,מרינה,1,10480,ירי רקטות וטילים
2021-05-13 22:06:00,אשדוד - יא,1,10480,ירי רקטות וטילים
2021-05-13 22:06:00,ניר גלים,1,10481,ירי רקטות וטילים
2021-05-13 22:06:00,אזור תעשייה עד הלום,1,10482,ירי רקטות וטילים
2021-05-13 22:06:00,בני דרום,1,10483,ירי רקטות וטילים
2021-05-13 22:06:00,בית עזרא,1,10484,ירי רקטות וטילים
2021-05-13 22:06:00,ניצן,1,10485,ירי רקטות וטילים
2021-05-13 22:06:00,שתולים,1,10486,ירי רקטות וטילים
2021-05-13 22:07:00,אשדוד - א,1,10487,ירי רקטות וטילים
2021-05-13 22:07:00,אשדוד - אזור תעשייה צפוני ונ,1,10488,ירי רקטות וטילים
2021-05-13 22:07:00,מרינה,1,10489,ירי רקטות וטילים
2021-05-13 22:07:00,אשדוד - יא,1,10489,ירי רקטות וטילים
2021-05-13 22:07:00,אשדוד - ג,1,10490,ירי רקטות וטילים
2021-05-13 22:07:00,אשדוד - ח,1,10491,ירי רקטות וטילים
2021-05-13 22:13:00,גמזו,1,10492,ירי רקטות וטילים
2021-05-13 22:13:00,כפר דניאל,1,10493,ירי רקטות וטילים
2021-05-13 22:13:00,אחיסמך,1,10494,ירי רקטות וטילים
2021-05-13 22:13:00,בן שמן,1,10495,ירי רקטות וטילים
2021-05-13 22:13:00,בני עטרות,1,10496,ירי רקטות וטילים
2021-05-13 22:13:00,גינתון,1,10497,ירי רקטות וטילים
2021-05-13 22:13:00,כפר נוער בן שמן,1,10498,ירי רקטות וטילים
2021-05-13 22:13:00,לוד,1,10499,ירי רקטות וטילים
2021-05-13 22:13:00,אחיעזר,1,10500,ירי רקטות וטילים
2021-05-13 22:13:00,בית עריף,1,10501,ירי רקטות וטילים
2021-05-13 22:13:00,ברקת,1,10502,ירי רקטות וטילים
2021-05-13 22:13:00,זיתן,1,10503,ירי רקטות וטילים
2021-05-13 22:13:00,חדיד,1,10504,ירי רקטות וטילים
2021-05-13 22:13:00,טירת יהודה,1,10505,ירי רקטות וטילים
2021-05-13 22:13:00,יגל,1,10506,ירי רקטות וטילים
2021-05-13 22:13:00,כפר טרומן,1,10507,ירי רקטות וטילים
2021-05-13 22:14:00,בית נחמיה,1,10508,ירי רקטות וטילים
2021-05-13 22:14:00,אזור תעשייה נשר - רמלה,1,10509,ירי רקטות וטילים
2021-05-13 22:14:00,רמלה,1,10510,ירי רקטות וטילים
2021-05-13 22:15:00,גמזו,1,10511,ירי רקטות וטילים
2021-05-13 22:15:00,כפר דניאל,1,10512,ירי רקטות וטילים
2021-05-13 22:15:00,מבוא מודיעים,1,10513,ירי רקטות וטילים
2021-05-13 22:15:00,מודיעין - ליגד סנטר,1,10514,ירי רקטות וטילים
2021-05-13 22:15:00,מודיעין,1,10515,ירי רקטות וטילים
2021-05-13 22:15:00,אחיסמך,1,10516,ירי רקטות וטילים
2021-05-13 22:15:00,באר יעקב,1,10517,ירי רקטות וטילים
2021-05-13 22:15:00,בן שמן,1,10518,ירי רקטות וטילים
2021-05-13 22:15:00,לוד,1,10519,ירי רקטות וטילים
2021-05-13 22:15:00,ניר צבי,1,10520,ירי רקטות וטילים
2021-05-13 22:15:00,גן הדרום,1,10521,ירי רקטות וטילים
2021-05-13 22:15:00,גן יבנה,1,10522,ירי רקטות וטילים
2021-05-13 22:15:00,שתולים,1,10523,ירי רקטות וטילים
2021-05-13 22:15:00,אזור תעשייה עד הלום,1,10524,ירי רקטות וטילים
2021-05-13 22:15:00,אשדוד - ח,1,10525,ירי רקטות וטילים
2021-05-13 22:15:00,בית עזרא,1,10526,ירי רקטות וטילים
2021-05-13 22:15:00,שדה עוזיהו,1,10527,ירי רקטות וטילים
2021-05-13 22:15:00,אשדוד - א,1,10528,ירי רקטות וטילים
2021-05-13 22:15:00,אשדוד - אזור תעשייה צפוני ונ,1,10529,ירי רקטות וטילים
2021-05-13 22:15:00,מרינה,1,10530,ירי רקטות וטילים
2021-05-13 22:15:00,אשדוד - יא,1,10530,ירי רקטות וטילים
2021-05-13 22:15:00,אשדוד - ג,1,10531,ירי רקטות וטילים
2021-05-13 22:15:00,בני דרום,1,10532,ירי רקטות וטילים
2021-05-13 22:16:00,אמונים,1,10533,ירי רקטות וטילים
2021-05-13 22:16:00,גבעתי,1,10534,ירי רקטות וטילים
2021-05-13 22:16:00,ניצן,1,10535,ירי רקטות וטילים
2021-05-13 22:16:00,עזר,1,10536,ירי רקטות וטילים
2021-05-13 22:16:00,עזריקם,1,10537,ירי רקטות וטילים
2021-05-13 22:16:00,אזור תעשייה עד הלום,1,10538,ירי רקטות וטילים
2021-05-13 22:16:00,אשדוד - ח,1,10539,ירי רקטות וטילים
2021-05-13 22:16:00,בית עזרא,1,10540,ירי רקטות וטילים
2021-05-13 22:16:00,שדה עוזיהו,1,10541,ירי רקטות וטילים
2021-05-13 22:16:00,שתולים,1,10542,ירי רקטות וטילים
2021-05-13 22:17:00,אשקלון,1,10543,ירי רקטות וטילים
2021-05-13 22:17:00,אזור תעשייה הדרומי אשקלון,1,10544,ירי רקטות וטילים
2021-05-13 22:17:00,זיקים,1,10545,ירי רקטות וטילים
2021-05-13 22:17:00,אשדוד - ח,1,10546,ירי רקטות וטילים
2021-05-13 22:17:00,אשדוד - יא,1,10547,ירי רקטות וטילים
2021-05-13 22:17:00,מרינה,1,10547,ירי רקטות וטילים
2021-05-13 22:17:00,ניצן,1,10548,ירי רקטות וטילים
2021-05-13 22:17:00,אשדוד - א,1,10549,ירי רקטות וטילים
2021-05-13 22:17:00,ביצרון,1,10550,ירי רקטות וטילים
2021-05-13 22:17:00,גן הדרום,1,10551,ירי רקטות וטילים
2021-05-13 22:17:00,גן יבנה,1,10552,ירי רקטות וטילים
2021-05-13 22:17:00,שתולים,1,10553,ירי רקטות וטילים
2021-05-13 22:17:00,בניה,1,10554,ירי רקטות וטילים
2021-05-13 22:17:00,כנות,1,10555,ירי רקטות וטילים
2021-05-13 22:17:00,כפר מרדכי,1,10556,ירי רקטות וטילים
2021-05-13 22:17:00,מישר,1,10557,ירי רקטות וטילים
2021-05-13 22:17:00,משגב דב,1,10558,ירי רקטות וטילים
2021-05-13 22:17:00,נווה מבטח,1,10559,ירי רקטות וטילים
2021-05-13 22:17:00,עשרת,1,10560,ירי רקטות וטילים
2021-05-13 22:17:00,שדמה,1,10561,ירי רקטות וטילים
2021-05-13 22:17:00,אשדוד - אזור תעשייה צפוני ונ,1,10562,ירי רקטות וטילים
2021-05-13 22:18:00,אזור תעשייה עד הלום,1,10563,ירי רקטות וטילים
2021-05-13 22:18:00,אשדוד - ג,1,10564,ירי רקטות וטילים
2021-05-13 22:18:00,שדה עוזיהו,1,10565,ירי רקטות וטילים
2021-05-13 22:18:00,חצור אשדוד,1,10566,ירי רקטות וטילים
2021-05-13 22:18:00,עזריקם,1,10567,ירי רקטות וטילים
2021-05-13 22:18:00,אזור תעשייה הדרומי אשקלון,1,10568,ירי רקטות וטילים
2021-05-13 22:18:00,זיקים,1,10569,ירי רקטות וטילים
2021-05-13 22:18:00,יד מרדכי,1,10570,ירי רקטות וטילים
2021-05-13 22:18:00,כרמיה,1,10571,ירי רקטות וטילים
2021-05-13 22:18:00,מבקיעים,1,10572,ירי רקטות וטילים
2021-05-13 22:18:00,נתיב העשרה,1,10573,ירי רקטות וטילים
2021-05-13 22:18:00,מרינה,1,10574,ירי רקטות וטילים
2021-05-13 22:18:00,אשדוד - יא,1,10574,ירי רקטות וטילים
2021-05-13 22:18:00,אשדוד - ח,1,10575,ירי רקטות וטילים
2021-05-13 22:18:00,אשקלון,1,10576,ירי רקטות וטילים
2021-05-13 22:18:00,באר גנים,1,10577,ירי רקטות וטילים
2021-05-13 22:18:00,אשדוד - א,1,10578,ירי רקטות וטילים
2021-05-13 22:18:00,אשדוד - אזור תעשייה צפוני ונ,1,10579,ירי רקטות וטילים
2021-05-13 22:19:00,אזור תעשייה עד הלום,1,10580,ירי רקטות וטילים
2021-05-13 22:19:00,אמונים,1,10581,ירי רקטות וטילים
2021-05-13 22:19:00,בית עזרא,1,10582,ירי רקטות וטילים
2021-05-13 22:19:00,ניצן,1,10583,ירי רקטות וטילים
2021-05-13 22:19:00,שדה עוזיהו,1,10584,ירי רקטות וטילים
2021-05-13 22:19:00,אשדוד - ג,1,10585,ירי רקטות וטילים
2021-05-13 22:19:00,אשדוד - יא,1,10586,ירי רקטות וטילים
2021-05-13 22:19:00,מרינה,1,10586,ירי רקטות וטילים
2021-05-13 22:19:00,אשדוד - א,1,10587,ירי רקטות וטילים
2021-05-13 22:38:00,אמונים,1,10588,ירי רקטות וטילים
2021-05-13 22:38:00,גן יבנה,1,10589,ירי רקטות וטילים
2021-05-13 22:38:00,עזריקם,1,10590,ירי רקטות וטילים
2021-05-13 22:38:00,שדה עוזיהו,1,10591,ירי רקטות וטילים
2021-05-13 22:38:00,שתולים,1,10592,ירי רקטות וטילים
2021-05-13 22:38:00,ניר גלים,1,10593,ירי רקטות וטילים
2021-05-13 22:38:00,משגב דב,1,10594,ירי רקטות וטילים
2021-05-13 22:38:00,אשדוד - אזור תעשייה צפוני ונ,1,10595,ירי רקטות וטילים
2021-05-13 22:38:00,בני דרום,1,10596,ירי רקטות וטילים
2021-05-13 22:38:00,ביצרון,1,10597,ירי רקטות וטילים
2021-05-13 22:38:00,גבעת וושינגטון,1,10598,ירי רקטות וטילים
2021-05-13 22:38:00,גן הדרום,1,10599,ירי רקטות וטילים
2021-05-13 22:38:00,כפר אביב,1,10600,ירי רקטות וטילים
2021-05-13 22:38:00,כרם ביבנה,1,10601,ירי רקטות וטילים
2021-05-13 22:38:00,מתחם בני דרום,1,10602,ירי רקטות וטילים
2021-05-13 22:38:00,קבוצת יבנה,1,10603,ירי רקטות וטילים
2021-05-13 22:38:00,אזור תעשייה עד הלום,1,10604,ירי רקטות וטילים
2021-05-13 22:38:00,בית עזרא,1,10605,ירי רקטות וטילים
2021-05-13 22:38:00,גבעתי,1,10606,ירי רקטות וטילים
2021-05-13 22:38:00,ניצן,1,10607,ירי רקטות וטילים
2021-05-13 22:38:00,עזר,1,10608,ירי רקטות וטילים
2021-05-13 22:39:00,אשדוד - ג,1,10609,ירי רקטות וטילים
2021-05-13 22:39:00,אשדוד - ח,1,10610,ירי רקטות וטילים
2021-05-13 22:39:00,חצור אשדוד,1,10611,ירי רקטות וטילים
2021-05-13 22:39:00,שדה עוזיהו,1,10612,ירי רקטות וטילים
2021-05-13 22:39:00,שתולים,1,10613,ירי רקטות וטילים
2021-05-13 22:39:00,אמונים,1,10614,ירי רקטות וטילים
2021-05-13 22:52:00,כפר עזה,1,10615,ירי רקטות וטילים
2021-05-13 22:52:00,נחל עוז,1,10616,ירי רקטות וטילים
2021-05-13 22:52:00,עלומים,1,10617,ירי רקטות וטילים
2021-05-13 22:52:00,סעד,1,10618,ירי רקטות וטילים
2021-05-13 23:02:00,זמרת ושובה,1,10619,ירי רקטות וטילים
2021-05-13 23:02:00,כפר עזה,1,10620,ירי רקטות וטילים
2021-05-13 23:02:00,נחל עוז,1,10621,ירי רקטות וטילים
2021-05-13 23:02:00,סעד,1,10622,ירי רקטות וטילים
2021-05-13 23:02:00,עלומים,1,10623,ירי רקטות וטילים
2021-05-13 23:04:00,ניר עם,1,10624,ירי רקטות וטילים
2021-05-13 23:04:00,כפר עזה,1,10625,ירי רקטות וטילים
2021-05-13 23:04:00,מפלסים,1,10626,ירי רקטות וטילים
2021-05-13 23:04:00,מטווח ניר עם,1,10627,ירי רקטות וטילים
2021-05-13 23:06:00,ניר עם,1,10628,ירי רקטות וטילים
2021-05-13 23:06:00,כפר עזה,1,10629,ירי רקטות וטילים
2021-05-13 23:06:00,מפלסים,1,10630,ירי רקטות וטילים
2021-05-13 23:06:00,מטווח ניר עם,1,10631,ירי רקטות וטילים
2021-05-13 23:21:00,כיסופים,1,10632,ירי רקטות וטילים
2021-05-13 23:21:00,עין השלושה,1,10633,ירי רקטות וטילים
2021-05-13 23:30:00,עומר,1,10634,ירי רקטות וטילים
2021-05-13 23:30:00,אופקים,1,10635,ירי רקטות וטילים
2021-05-13 23:30:00,פדויים,1,10636,ירי רקטות וטילים
2021-05-13 23:30:00,בטחה,1,10637,ירי רקטות וטילים
2021-05-13 23:30:00,גילת,1,10638,ירי רקטות וטילים
2021-05-13 23:30:00,בארי,1,10639,ירי רקטות וטילים
2021-05-13 23:30:00,באר שבע - מזרח,1,10640,ירי רקטות וטילים
2021-05-13 23:30:00,באר שבע - מערב,1,10641,ירי רקטות וטילים
2021-05-13 23:30:00,באר שבע - צפון,1,10642,ירי רקטות וטילים
2021-05-13 23:30:00,מסלול,1,10643,ירי רקטות וטילים
2021-05-13 23:30:00,רנן,1,10644,ירי רקטות וטילים
2021-05-13 23:30:00,פטיש,1,10645,ירי רקטות וטילים
2021-05-13 23:30:00,קרית חינוך מרחבים,1,10646,ירי רקטות וטילים
2021-05-13 23:30:00,חצרים,1,10647,ירי רקטות וטילים
