data,date,time,alertDate,category,category_desc,matrix_id,rid
ארז,12.05.2021,05:46:50,2021-05-12T05:47:00,1,ירי רקטות וטילים,1,9204
יד מרדכי,12.05.2021,05:46:50,2021-05-12T05:47:00,1,ירי רקטות וטילים,1,9205
נתיב העשרה,12.05.2021,05:46:50,2021-05-12T05:47:00,1,ירי רקטות וטילים,1,9206
אזור תעשייה צפוני אשקלון,12.05.2021,05:46:55,2021-05-12T05:47:00,1,ירי רקטות וטילים,1,9207
אשקלון,12.05.2021,05:46:55,2021-05-12T05:47:00,1,ירי רקטות וטילים,1,9208
 איבים,12.05.2021,05:46:55,2021-05-12T05:47:00,1,ירי רקטות וטילים,1,9209
שדרות,12.05.2021,05:46:55,2021-05-12T05:47:00,1,ירי רקטות וטילים,1,9209
אור הנר,12.05.2021,05:46:55,2021-05-12T05:47:00,1,ירי רקטות וטילים,1,9210
גברעם,12.05.2021,05:46:55,2021-05-12T05:47:00,1,ירי רקטות וטילים,1,9211
זיקים,12.05.2021,05:46:55,2021-05-12T05:47:00,1,ירי רקטות וטילים,1,9212
תלמי יפה,12.05.2021,05:46:55,2021-05-12T05:47:00,1,ירי רקטות וטילים,1,9213
כרמיה,12.05.2021,05:46:55,2021-05-12T05:47:00,1,ירי רקטות וטילים,1,9214
אמונים,12.05.2021,05:46:55,2021-05-12T05:47:00,1,ירי רקטות וטילים,1,9215
גבעתי,12.05.2021,05:46:55,2021-05-12T05:47:00,1,ירי רקטות וטילים,1,9216
הודיה,12.05.2021,05:46:55,2021-05-12T05:47:00,1,ירי רקטות וטילים,1,9217
עזר,12.05.2021,05:46:55,2021-05-12T05:47:00,1,ירי רקטות וטילים,1,9218
באר גנים,12.05.2021,05:46:55,2021-05-12T05:47:00,1,ירי רקטות וטילים,1,9219
בית עזרא,12.05.2021,05:46:55,2021-05-12T05:47:00,1,ירי רקטות וטילים,1,9220
ברכיה,12.05.2021,05:46:55,2021-05-12T05:47:00,1,ירי רקטות וטילים,1,9221
כפר סילבר,12.05.2021,05:46:55,2021-05-12T05:47:00,1,ירי רקטות וטילים,1,9222
משען,12.05.2021,05:46:55,2021-05-12T05:47:00,1,ירי רקטות וטילים,1,9223
ניצן,12.05.2021,05:46:55,2021-05-12T05:47:00,1,ירי רקטות וטילים,1,9224
ניצנים,12.05.2021,05:46:55,2021-05-12T05:47:00,1,ירי רקטות וטילים,1,9225
ניר ישראל,12.05.2021,05:46:55,2021-05-12T05:47:00,1,ירי רקטות וטילים,1,9226
אזור תעשייה הדרומי אשקלון,12.05.2021,05:46:55,2021-05-12T05:47:00,1,ירי רקטות וטילים,1,9227
בית שקמה,12.05.2021,05:46:55,2021-05-12T05:47:00,1,ירי רקטות וטילים,1,9228
בת הדר,12.05.2021,05:46:55,2021-05-12T05:47:00,1,ירי רקטות וטילים,1,9229
גיאה,12.05.2021,05:46:55,2021-05-12T05:47:00,1,ירי רקטות וטילים,1,9230
מבקיעים,12.05.2021,05:46:55,2021-05-12T05:47:00,1,ירי רקטות וטילים,1,9231
אזור תעשייה עד הלום,12.05.2021,05:47:35,2021-05-12T05:48:00,1,ירי רקטות וטילים,1,9232
אשדוד - ח,12.05.2021,05:47:35,2021-05-12T05:48:00,1,ירי רקטות וטילים,1,9233
גן יבנה,12.05.2021,05:47:35,2021-05-12T05:48:00,1,ירי רקטות וטילים,1,9234
עזריקם,12.05.2021,05:47:35,2021-05-12T05:48:00,1,ירי רקטות וטילים,1,9235
שדה עוזיהו,12.05.2021,05:47:35,2021-05-12T05:48:00,1,ירי רקטות וטילים,1,9236
שתולים,12.05.2021,05:47:35,2021-05-12T05:48:00,1,ירי רקטות וטילים,1,9237
אשדוד - ג,12.05.2021,05:47:36,2021-05-12T05:48:00,1,ירי רקטות וטילים,1,9238
גן הדרום,12.05.2021,05:47:36,2021-05-12T05:48:00,1,ירי רקטות וטילים,1,9239
אזור תעשייה עד הלום,12.05.2021,05:48:38,2021-05-12T05:49:00,1,ירי רקטות וטילים,1,9240
אשדוד - ג,12.05.2021,05:48:38,2021-05-12T05:49:00,1,ירי רקטות וטילים,1,9241
אשדוד - ח,12.05.2021,05:48:38,2021-05-12T05:49:00,1,ירי רקטות וטילים,1,9242
שתולים,12.05.2021,05:48:38,2021-05-12T05:49:00,1,ירי רקטות וטילים,1,9243
אשדוד - יא,12.05.2021,05:48:48,2021-05-12T05:49:00,1,ירי רקטות וטילים,1,9244
מרינה,12.05.2021,05:48:48,2021-05-12T05:49:00,1,ירי רקטות וטילים,1,9244
אמונים,12.05.2021,05:48:48,2021-05-12T05:49:00,1,ירי רקטות וטילים,1,9245
בית עזרא,12.05.2021,05:48:48,2021-05-12T05:49:00,1,ירי רקטות וטילים,1,9246
ניצן,12.05.2021,05:48:48,2021-05-12T05:49:00,1,ירי רקטות וטילים,1,9247
עזר,12.05.2021,05:48:48,2021-05-12T05:49:00,1,ירי רקטות וטילים,1,9248
שדה עוזיהו,12.05.2021,05:48:48,2021-05-12T05:49:00,1,ירי רקטות וטילים,1,9249
אשדוד - א,12.05.2021,05:49:04,2021-05-12T05:49:00,1,ירי רקטות וטילים,1,9250
 איבים,12.05.2021,05:50:57,2021-05-12T05:51:00,1,ירי רקטות וטילים,1,9251
שדרות,12.05.2021,05:50:57,2021-05-12T05:51:00,1,ירי רקטות וטילים,1,9251
ניר עם,12.05.2021,05:51:18,2021-05-12T05:51:00,1,ירי רקטות וטילים,1,9252
ארז,12.05.2021,05:51:18,2021-05-12T05:51:00,1,ירי רקטות וטילים,1,9253
מטווח ניר עם,12.05.2021,05:51:18,2021-05-12T05:51:00,1,ירי רקטות וטילים,1,9254
אלעד,12.05.2021,05:58:42,2021-05-12T05:59:00,1,ירי רקטות וטילים,1,9255
בני עטרות,12.05.2021,05:58:42,2021-05-12T05:59:00,1,ירי רקטות וטילים,1,9256
גבעת כ''ח,12.05.2021,05:58:42,2021-05-12T05:59:00,1,ירי רקטות וטילים,1,9257
רינתיה,12.05.2021,05:58:42,2021-05-12T05:59:00,1,ירי רקטות וטילים,1,9258
בית עריף,12.05.2021,05:58:42,2021-05-12T05:59:00,1,ירי רקטות וטילים,1,9259
ברקת,12.05.2021,05:58:42,2021-05-12T05:59:00,1,ירי רקטות וטילים,1,9260
טירת יהודה,12.05.2021,05:58:42,2021-05-12T05:59:00,1,ירי רקטות וטילים,1,9261
שהם,12.05.2021,05:58:42,2021-05-12T05:59:00,1,ירי רקטות וטילים,1,9262
אור הנר,12.05.2021,06:54:08,2021-05-12T06:54:00,1,ירי רקטות וטילים,1,9263
ברור חיל,12.05.2021,06:54:08,2021-05-12T06:54:00,1,ירי רקטות וטילים,1,9264
גברעם,12.05.2021,06:54:08,2021-05-12T06:54:00,1,ירי רקטות וטילים,1,9265
עין השלושה,12.05.2021,07:14:57,2021-05-12T07:15:00,1,ירי רקטות וטילים,1,9266
עלומים,12.05.2021,07:26:29,2021-05-12T07:26:00,1,ירי רקטות וטילים,1,9267
נחל עוז,12.05.2021,07:26:29,2021-05-12T07:26:00,1,ירי רקטות וטילים,1,9268
כרם שלום,12.05.2021,08:25:22,2021-05-12T08:25:00,1,ירי רקטות וטילים,1,9269
נתיב העשרה,12.05.2021,10:45:36,2021-05-12T10:46:00,1,ירי רקטות וטילים,1,9270
ארז,12.05.2021,10:47:07,2021-05-12T10:47:00,1,ירי רקטות וטילים,1,9271
יד מרדכי,12.05.2021,10:47:07,2021-05-12T10:47:00,1,ירי רקטות וטילים,1,9272
נתיב העשרה,12.05.2021,10:47:07,2021-05-12T10:47:00,1,ירי רקטות וטילים,1,9273
נתיב העשרה,12.05.2021,10:49:39,2021-05-12T10:50:00,1,ירי רקטות וטילים,1,9274
נתיב העשרה,12.05.2021,10:52:56,2021-05-12T10:53:00,1,ירי רקטות וטילים,1,9275
ארז,12.05.2021,10:53:06,2021-05-12T10:53:00,1,ירי רקטות וטילים,1,9276
יד מרדכי,12.05.2021,10:53:06,2021-05-12T10:53:00,1,ירי רקטות וטילים,1,9277
יד מרדכי,12.05.2021,10:57:00,2021-05-12T10:57:00,1,ירי רקטות וטילים,1,9278
נתיב העשרה,12.05.2021,10:57:00,2021-05-12T10:57:00,1,ירי רקטות וטילים,1,9279
נתיב העשרה,12.05.2021,11:03:13,2021-05-12T11:03:00,1,ירי רקטות וטילים,1,9280
יד מרדכי,12.05.2021,11:03:18,2021-05-12T11:03:00,1,ירי רקטות וטילים,1,9281
נתיב העשרה,12.05.2021,11:11:02,2021-05-12T11:11:00,1,ירי רקטות וטילים,1,9282
נתיב העשרה,12.05.2021,11:16:54,2021-05-12T11:17:00,1,ירי רקטות וטילים,1,9283
בארי,12.05.2021,11:32:54,2021-05-12T11:33:00,1,ירי רקטות וטילים,1,9284
נתיב העשרה,12.05.2021,11:43:12,2021-05-12T11:43:00,1,ירי רקטות וטילים,1,9285
נתיב העשרה,12.05.2021,11:44:18,2021-05-12T11:44:00,1,ירי רקטות וטילים,1,9286
נירים,12.05.2021,11:58:29,2021-05-12T11:58:00,1,ירי רקטות וטילים,1,9287
עין השלושה,12.05.2021,11:58:29,2021-05-12T11:58:00,1,ירי רקטות וטילים,1,9288
סופה,12.05.2021,12:38:37,2021-05-12T12:39:00,1,ירי רקטות וטילים,1,9289
ניר יצחק,12.05.2021,12:38:47,2021-05-12T12:39:00,1,ירי רקטות וטילים,1,9290
פרי גן,12.05.2021,12:38:47,2021-05-12T12:39:00,1,ירי רקטות וטילים,1,9291
חולית,12.05.2021,12:38:53,2021-05-12T12:39:00,1,ירי רקטות וטילים,1,9292
שדה אברהם,12.05.2021,12:38:53,2021-05-12T12:39:00,1,ירי רקטות וטילים,1,9293
יד מרדכי,12.05.2021,12:44:17,2021-05-12T12:44:00,1,ירי רקטות וטילים,1,9294
נתיב העשרה,12.05.2021,12:44:17,2021-05-12T12:44:00,1,ירי רקטות וטילים,1,9295
חולית,12.05.2021,12:44:22,2021-05-12T12:44:00,1,ירי רקטות וטילים,1,9296
סופה,12.05.2021,12:44:22,2021-05-12T12:44:00,1,ירי רקטות וטילים,1,9297
ארז,12.05.2021,12:47:05,2021-05-12T12:47:00,1,ירי רקטות וטילים,1,9298
מטווח ניר עם,12.05.2021,13:44:21,2021-05-12T13:44:00,1,ירי רקטות וטילים,1,9299
נתיב העשרה,12.05.2021,13:52:43,2021-05-12T13:53:00,1,ירי רקטות וטילים,1,9300
נתיב העשרה,12.05.2021,13:52:54,2021-05-12T13:53:00,1,ירי רקטות וטילים,1,9301
באר גנים,12.05.2021,13:56:28,2021-05-12T13:56:00,1,ירי רקטות וטילים,1,9302
באר גנים,12.05.2021,13:56:28,2021-05-12T13:56:00,1,ירי רקטות וטילים,1,9303
גיאה,12.05.2021,13:56:28,2021-05-12T13:56:00,1,ירי רקטות וטילים,1,9304
מבקיעים,12.05.2021,13:56:28,2021-05-12T13:56:00,1,ירי רקטות וטילים,1,9305
אזור תעשייה עד הלום,12.05.2021,13:56:28,2021-05-12T13:56:00,1,ירי רקטות וטילים,1,9306
אשדוד - א,12.05.2021,13:56:28,2021-05-12T13:56:00,1,ירי רקטות וטילים,1,9307
אשדוד - אזור תעשייה צפוני ונ,12.05.2021,13:56:28,2021-05-12T13:56:00,1,ירי רקטות וטילים,1,9308
אשדוד - ג,12.05.2021,13:56:28,2021-05-12T13:56:00,1,ירי רקטות וטילים,1,9309
אשדוד - ח,12.05.2021,13:56:28,2021-05-12T13:56:00,1,ירי רקטות וטילים,1,9310
מרינה,12.05.2021,13:56:28,2021-05-12T13:56:00,1,ירי רקטות וטילים,1,9311
אשדוד - יא,12.05.2021,13:56:28,2021-05-12T13:56:00,1,ירי רקטות וטילים,1,9311
ניר גלים,12.05.2021,13:56:28,2021-05-12T13:56:00,1,ירי רקטות וטילים,1,9312
אזור תעשייה עד הלום,12.05.2021,13:56:28,2021-05-12T13:56:00,1,ירי רקטות וטילים,1,9313
אשדוד - א,12.05.2021,13:56:28,2021-05-12T13:56:00,1,ירי רקטות וטילים,1,9314
אשדוד - אזור תעשייה צפוני ונ,12.05.2021,13:56:28,2021-05-12T13:56:00,1,ירי רקטות וטילים,1,9315
אשדוד - ג,12.05.2021,13:56:28,2021-05-12T13:56:00,1,ירי רקטות וטילים,1,9316
אשדוד - ח,12.05.2021,13:56:28,2021-05-12T13:56:00,1,ירי רקטות וטילים,1,9317
מרינה,12.05.2021,13:56:28,2021-05-12T13:56:00,1,ירי רקטות וטילים,1,9318
אשדוד - יא,12.05.2021,13:56:28,2021-05-12T13:56:00,1,ירי רקטות וטילים,1,9318
ניר גלים,12.05.2021,13:56:28,2021-05-12T13:56:00,1,ירי רקטות וטילים,1,9319
בית עזרא,12.05.2021,13:56:28,2021-05-12T13:56:00,1,ירי רקטות וטילים,1,9320
ניצן,12.05.2021,13:56:28,2021-05-12T13:56:00,1,ירי רקטות וטילים,1,9321
ניצנים,12.05.2021,13:56:28,2021-05-12T13:56:00,1,ירי רקטות וטילים,1,9322
שדה עוזיהו,12.05.2021,13:56:28,2021-05-12T13:56:00,1,ירי רקטות וטילים,1,9323
שתולים,12.05.2021,13:56:28,2021-05-12T13:56:00,1,ירי רקטות וטילים,1,9324
בית עזרא,12.05.2021,13:56:28,2021-05-12T13:56:00,1,ירי רקטות וטילים,1,9325
ניצן,12.05.2021,13:56:28,2021-05-12T13:56:00,1,ירי רקטות וטילים,1,9326
ניצנים,12.05.2021,13:56:28,2021-05-12T13:56:00,1,ירי רקטות וטילים,1,9327
שדה עוזיהו,12.05.2021,13:56:28,2021-05-12T13:56:00,1,ירי רקטות וטילים,1,9328
שתולים,12.05.2021,13:56:28,2021-05-12T13:56:00,1,ירי רקטות וטילים,1,9329
אזור תעשייה צפוני אשקלון,12.05.2021,13:56:28,2021-05-12T13:56:00,1,ירי רקטות וטילים,1,9330
אשקלון,12.05.2021,13:56:28,2021-05-12T13:56:00,1,ירי רקטות וטילים,1,9331
אזור תעשייה צפוני אשקלון,12.05.2021,13:56:28,2021-05-12T13:56:00,1,ירי רקטות וטילים,1,9332
אשקלון,12.05.2021,13:56:28,2021-05-12T13:56:00,1,ירי רקטות וטילים,1,9333
אזור תעשייה הדרומי אשקלון,12.05.2021,13:56:28,2021-05-12T13:56:00,1,ירי רקטות וטילים,1,9334
בית שקמה,12.05.2021,13:56:28,2021-05-12T13:56:00,1,ירי רקטות וטילים,1,9335
בת הדר,12.05.2021,13:56:28,2021-05-12T13:56:00,1,ירי רקטות וטילים,1,9336
גיאה,12.05.2021,13:56:28,2021-05-12T13:56:00,1,ירי רקטות וטילים,1,9337
חולית,12.05.2021,14:01:02,2021-05-12T14:01:00,1,ירי רקטות וטילים,1,9338
סופה,12.05.2021,14:01:02,2021-05-12T14:01:00,1,ירי רקטות וטילים,1,9339
ניר יצחק,12.05.2021,14:01:07,2021-05-12T14:01:00,1,ירי רקטות וטילים,1,9340
פרי גן,12.05.2021,14:01:07,2021-05-12T14:01:00,1,ירי רקטות וטילים,1,9341
יתד,12.05.2021,14:01:13,2021-05-12T14:01:00,1,ירי רקטות וטילים,1,9342
שדה אברהם,12.05.2021,14:01:13,2021-05-12T14:01:00,1,ירי רקטות וטילים,1,9343
דקל,12.05.2021,14:01:28,2021-05-12T14:01:00,1,ירי רקטות וטילים,1,9344
חולית,12.05.2021,14:13:55,2021-05-12T14:14:00,1,ירי רקטות וטילים,1,9345
סופה,12.05.2021,14:13:55,2021-05-12T14:14:00,1,ירי רקטות וטילים,1,9346
ניר יצחק,12.05.2021,14:14:01,2021-05-12T14:14:00,1,ירי רקטות וטילים,1,9347
פרי גן,12.05.2021,14:14:15,2021-05-12T14:14:00,1,ירי רקטות וטילים,1,9348
בני נצרים,12.05.2021,14:14:26,2021-05-12T14:14:00,1,ירי רקטות וטילים,1,9349
שלומית,12.05.2021,14:14:26,2021-05-12T14:14:00,1,ירי רקטות וטילים,1,9350
עין השלושה,12.05.2021,14:48:19,2021-05-12T14:48:00,1,ירי רקטות וטילים,1,9351
אשדוד - אזור תעשייה צפוני ונ,12.05.2021,14:50:50,2021-05-12T14:51:00,1,ירי רקטות וטילים,1,9352
בני דרום,12.05.2021,14:50:50,2021-05-12T14:51:00,1,ירי רקטות וטילים,1,9353
ניר גלים,12.05.2021,14:50:50,2021-05-12T14:51:00,1,ירי רקטות וטילים,1,9354
מתחם בני דרום,12.05.2021,14:50:50,2021-05-12T14:51:00,1,ירי רקטות וטילים,1,9355
גדרה,12.05.2021,14:50:55,2021-05-12T14:51:00,1,ירי רקטות וטילים,1,9356
אזור תעשייה כנות,12.05.2021,14:50:55,2021-05-12T14:51:00,1,ירי רקטות וטילים,1,9357
ביצרון,12.05.2021,14:50:55,2021-05-12T14:51:00,1,ירי רקטות וטילים,1,9358
בני עי''ש,12.05.2021,14:50:55,2021-05-12T14:51:00,1,ירי רקטות וטילים,1,9359
כנות,12.05.2021,14:50:55,2021-05-12T14:51:00,1,ירי רקטות וטילים,1,9360
מישר,12.05.2021,14:50:55,2021-05-12T14:51:00,1,ירי רקטות וטילים,1,9361
נווה מבטח,12.05.2021,14:50:55,2021-05-12T14:51:00,1,ירי רקטות וטילים,1,9362
אשדוד - ג,12.05.2021,14:51:07,2021-05-12T14:51:00,1,ירי רקטות וטילים,1,9363
אשדוד - א,12.05.2021,14:51:12,2021-05-12T14:51:00,1,ירי רקטות וטילים,1,9364
באר גנים,12.05.2021,14:51:23,2021-05-12T14:51:00,1,ירי רקטות וטילים,1,9365
גן הדרום,12.05.2021,14:51:23,2021-05-12T14:51:00,1,ירי רקטות וטילים,1,9366
גן יבנה,12.05.2021,14:51:23,2021-05-12T14:51:00,1,ירי רקטות וטילים,1,9367
אמונים,12.05.2021,14:51:23,2021-05-12T14:51:00,1,ירי רקטות וטילים,1,9368
בית עזרא,12.05.2021,14:51:23,2021-05-12T14:51:00,1,ירי רקטות וטילים,1,9369
גבעתי,12.05.2021,14:51:23,2021-05-12T14:51:00,1,ירי רקטות וטילים,1,9370
ניצן,12.05.2021,14:51:23,2021-05-12T14:51:00,1,ירי רקטות וטילים,1,9371
ניצנים,12.05.2021,14:51:23,2021-05-12T14:51:00,1,ירי רקטות וטילים,1,9372
ניר ישראל,12.05.2021,14:51:23,2021-05-12T14:51:00,1,ירי רקטות וטילים,1,9373
עזר,12.05.2021,14:51:23,2021-05-12T14:51:00,1,ירי רקטות וטילים,1,9374
עזריקם,12.05.2021,14:51:23,2021-05-12T14:51:00,1,ירי רקטות וטילים,1,9375
אזור תעשייה עד הלום,12.05.2021,14:51:23,2021-05-12T14:51:00,1,ירי רקטות וטילים,1,9376
אשדוד - ח,12.05.2021,14:51:23,2021-05-12T14:51:00,1,ירי רקטות וטילים,1,9377
מרינה,12.05.2021,14:51:23,2021-05-12T14:51:00,1,ירי רקטות וטילים,1,9378
אשדוד - יא,12.05.2021,14:51:23,2021-05-12T14:51:00,1,ירי רקטות וטילים,1,9378
שדה עוזיהו,12.05.2021,14:51:23,2021-05-12T14:51:00,1,ירי רקטות וטילים,1,9379
שתולים,12.05.2021,14:51:23,2021-05-12T14:51:00,1,ירי רקטות וטילים,1,9380
אורות,12.05.2021,14:51:28,2021-05-12T14:51:00,1,ירי רקטות וטילים,1,9381
באר טוביה,12.05.2021,14:51:28,2021-05-12T14:51:00,1,ירי רקטות וטילים,1,9382
חצור אשדוד,12.05.2021,14:51:28,2021-05-12T14:51:00,1,ירי רקטות וטילים,1,9383
פארק תעשייה ראם,12.05.2021,14:51:28,2021-05-12T14:51:00,1,ירי רקטות וטילים,1,9384
אשקלון,12.05.2021,14:51:34,2021-05-12T14:52:00,1,ירי רקטות וטילים,1,9385
אזור תעשייה הדרומי אשקלון,12.05.2021,14:51:39,2021-05-12T14:52:00,1,ירי רקטות וטילים,1,9386
אשדוד - אזור תעשייה צפוני ונ,12.05.2021,14:51:44,2021-05-12T14:52:00,1,ירי רקטות וטילים,1,9387
בני דרום,12.05.2021,14:51:44,2021-05-12T14:52:00,1,ירי רקטות וטילים,1,9388
ניר גלים,12.05.2021,14:51:55,2021-05-12T14:52:00,1,ירי רקטות וטילים,1,9389
מתחם בני דרום,12.05.2021,14:52:01,2021-05-12T14:52:00,1,ירי רקטות וטילים,1,9390
אשדוד - ג,12.05.2021,14:52:06,2021-05-12T14:52:00,1,ירי רקטות וטילים,1,9391
אשדוד - א,12.05.2021,14:52:12,2021-05-12T14:52:00,1,ירי רקטות וטילים,1,9392
אשדוד - ח,12.05.2021,14:52:18,2021-05-12T14:52:00,1,ירי רקטות וטילים,1,9393
שתולים,12.05.2021,14:52:18,2021-05-12T14:52:00,1,ירי רקטות וטילים,1,9394
מרינה,12.05.2021,14:52:24,2021-05-12T14:52:00,1,ירי רקטות וטילים,1,9395
אשדוד - יא,12.05.2021,14:52:24,2021-05-12T14:52:00,1,ירי רקטות וטילים,1,9395
אשדוד - אזור תעשייה צפוני ונ,12.05.2021,14:57:00,2021-05-12T14:57:00,1,ירי רקטות וטילים,1,9396
גן יבנה,12.05.2021,14:57:00,2021-05-12T14:57:00,1,ירי רקטות וטילים,1,9397
מתחם בני דרום,12.05.2021,14:57:00,2021-05-12T14:57:00,1,ירי רקטות וטילים,1,9398
ביצרון,12.05.2021,14:57:00,2021-05-12T14:57:00,1,ירי רקטות וטילים,1,9399
גבעת וושינגטון,12.05.2021,14:57:00,2021-05-12T14:57:00,1,ירי רקטות וטילים,1,9400
גן הדרום,12.05.2021,14:57:00,2021-05-12T14:57:00,1,ירי רקטות וטילים,1,9401
כפר אביב,12.05.2021,14:57:00,2021-05-12T14:57:00,1,ירי רקטות וטילים,1,9402
כרם ביבנה,12.05.2021,14:57:00,2021-05-12T14:57:00,1,ירי רקטות וטילים,1,9403
משגב דב,12.05.2021,14:57:00,2021-05-12T14:57:00,1,ירי רקטות וטילים,1,9404
קבוצת יבנה,12.05.2021,14:57:00,2021-05-12T14:57:00,1,ירי רקטות וטילים,1,9405
שדמה,12.05.2021,14:57:00,2021-05-12T14:57:00,1,ירי רקטות וטילים,1,9406
אשדוד - ג,12.05.2021,14:57:06,2021-05-12T14:57:00,1,ירי רקטות וטילים,1,9407
אשדוד - ח,12.05.2021,14:57:06,2021-05-12T14:57:00,1,ירי רקטות וטילים,1,9408
בני דרום,12.05.2021,14:57:06,2021-05-12T14:57:00,1,ירי רקטות וטילים,1,9409
חצור אשדוד,12.05.2021,14:57:06,2021-05-12T14:57:00,1,ירי רקטות וטילים,1,9410
שדה עוזיהו,12.05.2021,14:57:06,2021-05-12T14:57:00,1,ירי רקטות וטילים,1,9411
שתולים,12.05.2021,14:57:06,2021-05-12T14:57:00,1,ירי רקטות וטילים,1,9412
אזור תעשייה עד הלום,12.05.2021,15:05:14,2021-05-12T15:05:00,1,ירי רקטות וטילים,1,9413
אשדוד - א,12.05.2021,15:05:14,2021-05-12T15:05:00,1,ירי רקטות וטילים,1,9414
אשדוד - אזור תעשייה צפוני ונ,12.05.2021,15:05:14,2021-05-12T15:05:00,1,ירי רקטות וטילים,1,9415
אשדוד - ג,12.05.2021,15:05:14,2021-05-12T15:05:00,1,ירי רקטות וטילים,1,9416
אשדוד - ח,12.05.2021,15:05:14,2021-05-12T15:05:00,1,ירי רקטות וטילים,1,9417
מרינה,12.05.2021,15:05:14,2021-05-12T15:05:00,1,ירי רקטות וטילים,1,9418
אשדוד - יא,12.05.2021,15:05:14,2021-05-12T15:05:00,1,ירי רקטות וטילים,1,9418
ניר גלים,12.05.2021,15:05:14,2021-05-12T15:05:00,1,ירי רקטות וטילים,1,9419
בית עזרא,12.05.2021,15:05:14,2021-05-12T15:05:00,1,ירי רקטות וטילים,1,9420
ניצן,12.05.2021,15:05:14,2021-05-12T15:05:00,1,ירי רקטות וטילים,1,9421
שדה עוזיהו,12.05.2021,15:05:14,2021-05-12T15:05:00,1,ירי רקטות וטילים,1,9422
שתולים,12.05.2021,15:05:14,2021-05-12T15:05:00,1,ירי רקטות וטילים,1,9423
אזור תעשייה צפוני אשקלון,12.05.2021,15:05:14,2021-05-12T15:05:00,1,ירי רקטות וטילים,1,9424
אשקלון,12.05.2021,15:05:14,2021-05-12T15:05:00,1,ירי רקטות וטילים,1,9425
אזור תעשייה הדרומי אשקלון,12.05.2021,15:05:14,2021-05-12T15:05:00,1,ירי רקטות וטילים,1,9426
בת הדר,12.05.2021,15:05:14,2021-05-12T15:05:00,1,ירי רקטות וטילים,1,9427
אשדוד - א,12.05.2021,15:06:05,2021-05-12T15:06:00,1,ירי רקטות וטילים,1,9428
אשדוד - ג,12.05.2021,15:06:05,2021-05-12T15:06:00,1,ירי רקטות וטילים,1,9429
אשדוד - ח,12.05.2021,15:06:05,2021-05-12T15:06:00,1,ירי רקטות וטילים,1,9430
מרינה,12.05.2021,15:06:05,2021-05-12T15:06:00,1,ירי רקטות וטילים,1,9431
אשדוד - יא,12.05.2021,15:06:05,2021-05-12T15:06:00,1,ירי רקטות וטילים,1,9431
אשדוד - אזור תעשייה צפוני ונ,12.05.2021,15:06:26,2021-05-12T15:06:00,1,ירי רקטות וטילים,1,9432
בני דרום,12.05.2021,15:13:44,2021-05-12T15:14:00,1,ירי רקטות וטילים,1,9433
ניר גלים,12.05.2021,15:13:44,2021-05-12T15:14:00,1,ירי רקטות וטילים,1,9434
מתחם בני דרום,12.05.2021,15:13:44,2021-05-12T15:14:00,1,ירי רקטות וטילים,1,9435
אשדוד - א,12.05.2021,15:13:55,2021-05-12T15:14:00,1,ירי רקטות וטילים,1,9436
אשדוד - אזור תעשייה צפוני ונ,12.05.2021,15:13:55,2021-05-12T15:14:00,1,ירי רקטות וטילים,1,9437
אשדוד - ג,12.05.2021,15:13:55,2021-05-12T15:14:00,1,ירי רקטות וטילים,1,9438
אשדוד - ח,12.05.2021,15:13:55,2021-05-12T15:14:00,1,ירי רקטות וטילים,1,9439
ביצרון,12.05.2021,15:13:55,2021-05-12T15:14:00,1,ירי רקטות וטילים,1,9440
שתולים,12.05.2021,15:13:55,2021-05-12T15:14:00,1,ירי רקטות וטילים,1,9441
בן זכאי,12.05.2021,15:13:55,2021-05-12T15:14:00,1,ירי רקטות וטילים,1,9442
כפר אביב,12.05.2021,15:13:55,2021-05-12T15:14:00,1,ירי רקטות וטילים,1,9443
כרם ביבנה,12.05.2021,15:13:55,2021-05-12T15:14:00,1,ירי רקטות וטילים,1,9444
קבוצת יבנה,12.05.2021,15:13:55,2021-05-12T15:14:00,1,ירי רקטות וטילים,1,9445
אזור תעשייה עד הלום,12.05.2021,15:14:05,2021-05-12T15:14:00,1,ירי רקטות וטילים,1,9446
מרינה,12.05.2021,15:14:05,2021-05-12T15:14:00,1,ירי רקטות וטילים,1,9447
אשדוד - יא,12.05.2021,15:14:05,2021-05-12T15:14:00,1,ירי רקטות וטילים,1,9447
שדה עוזיהו,12.05.2021,15:14:05,2021-05-12T15:14:00,1,ירי רקטות וטילים,1,9448
 אל-סייד והפזורה,12.05.2021,15:14:57,2021-05-12T15:15:00,1,ירי רקטות וטילים,1,9449
מולדה,12.05.2021,15:14:57,2021-05-12T15:15:00,1,ירי רקטות וטילים,1,9449
עומר,12.05.2021,15:14:57,2021-05-12T15:15:00,1,ירי רקטות וטילים,1,9450
תל שבע,12.05.2021,15:14:57,2021-05-12T15:15:00,1,ירי רקטות וטילים,1,9451
אום בטין והפזורה,12.05.2021,15:14:57,2021-05-12T15:15:00,1,ירי רקטות וטילים,1,9452
מגן,12.05.2021,15:15:08,2021-05-12T15:15:00,1,ירי רקטות וטילים,1,9453
באר שבע - מזרח,12.05.2021,15:15:13,2021-05-12T15:15:00,1,ירי רקטות וטילים,1,9454
אבו קרינאת והפזורה,12.05.2021,15:15:13,2021-05-12T15:15:00,1,ירי רקטות וטילים,1,9455
